"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19755";"19755";"CAJAZEIRAS";"42";"13";"VEREADOR";"22985";"78";"6";"22985";"78";"18773";"4212";"16340";"476";"692";"1265";"0";"05/10/2008";"18:05:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19755";"19755";"CAJAZEIRAS";"68";"11";"PREFEITO";"18682";"58";"5";"18682";"58";"15649";"3033";"14666";"191";"792";"0";"0";"05/10/2008";"18:05:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19755";"19755";"CAJAZEIRAS";"68";"13";"VEREADOR";"18682";"58";"5";"18682";"58";"15649";"3033";"13949";"336";"478";"886";"0";"05/10/2008";"18:05:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19380";"19380";"CAJAZEIRINHAS";"31";"11";"PREFEITO";"3186";"11";"1";"3186";"11";"3080";"106";"2909";"22";"149";"0";"0";"05/10/2008";"18:37:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19380";"19380";"CAJAZEIRINHAS";"31";"13";"VEREADOR";"3186";"11";"1";"3186";"11";"3080";"106";"2715";"23";"157";"185";"0";"05/10/2008";"18:37:03"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19771";"19771";"CALDAS BRANDÃO";"75";"11";"PREFEITO";"4619";"15";"4";"4619";"15";"4066";"553";"3799";"63";"204";"0";"0";"02/12/2008";"10:34:51"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19771";"19771";"CALDAS BRANDÃO";"75";"13";"VEREADOR";"4619";"15";"4";"4619";"15";"4066";"553";"3595";"56";"113";"302";"0";"02/12/2008";"10:34:51"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19798";"19798";"CAMALAÚ";"29";"11";"PREFEITO";"4605";"15";"4";"4605";"15";"4022";"583";"3704";"85";"233";"0";"0";"05/10/2008";"18:09:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19798";"19798";"CAMALAÚ";"29";"13";"VEREADOR";"4605";"15";"4";"4605";"15";"4022";"583";"3588";"47";"109";"278";"0";"05/10/2008";"18:09:01"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19810";"19810";"CAMPINA GRANDE";"16";"11";"PREFEITO";"45793";"137";"0";"45793";"137";"39632";"6161";"37450";"529";"1653";"0";"0";"21/11/2008";"10:32:42"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19810";"19810";"CAMPINA GRANDE";"16";"13";"VEREADOR";"45793";"137";"0";"45793";"137";"39632";"6161";"34528";"947";"954";"3203";"0";"21/11/2008";"10:32:42"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19810";"19810";"CAMPINA GRANDE";"17";"11";"PREFEITO";"94731";"260";"7";"94731";"260";"82825";"11906";"77857";"1237";"3731";"0";"0";"21/11/2008";"10:32:42"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19810";"19810";"CAMPINA GRANDE";"17";"13";"VEREADOR";"94731";"260";"7";"94731";"260";"82825";"11906";"71530";"2107";"2113";"7075";"0";"21/11/2008";"10:32:42"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19810";"19810";"CAMPINA GRANDE";"71";"11";"PREFEITO";"35535";"118";"4";"35535";"118";"30684";"4851";"28838";"453";"1393";"0";"0";"21/11/2008";"10:32:42"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19810";"19810";"CAMPINA GRANDE";"71";"13";"VEREADOR";"35535";"118";"4";"35535";"118";"30684";"4851";"26401";"825";"776";"2682";"0";"21/11/2008";"10:32:42"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19810";"19810";"CAMPINA GRANDE";"72";"11";"PREFEITO";"90457";"246";"11";"90457";"246";"78975";"11482";"74457";"1111";"3407";"0";"0";"21/11/2008";"10:32:42"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"19810";"19810";"CAMPINA GRANDE";"72";"13";"VEREADOR";"90457";"246";"11";"90457";"246";"78975";"11482";"68257";"2084";"1870";"6764";"0";"21/11/2008";"10:32:42"
"25/02/2013";"10:37:10";"2008";"1";"ELEIÇÕES 2008";"PB";"22292";"22292";"CAMPO DE SANTANA";"20";"11";"PREFEITO";"6934";"22";"18";"6934";"22";"5943";"991";"5554";"60";"329";"0";"0";"05/10/2008";"20:14:29"
